"userid","age","gender","subscriptionplan","registrationdate","lastvisitdate","averagevisitfrequency","averagesessionduration","favoriteactivity","monthlyusage","monthsactive","churn"
"user_3085",60,"Female","Student","2023-09-09","2023-07-20 11:21:00","2.50","121.20","Pilates","2.5000000000000000","14",1
"user_4217",64,"Female","Basic","2023-08-17","2023-10-14 09:10:00","7.00","98.21","Weightlifting","7.0000000000000000","14",1
"user_4151",25,"Female","Pro","2021-03-14","2023-10-04 15:48:00","0.75","131.33","Weightlifting","0.75000000000000000000","44",1
"user_3776",27,"Male","Basic","2022-03-20","2023-09-22 07:44:00","1.57","100.45","Pilates","1.5714285714285714","31",1
"user_2963",24,"Female","Student","2022-06-18","2023-10-08 09:21:00","3.25","98.54","Weightlifting","3.2500000000000000","28",1
"user_521",43,"Male","Pro","2022-11-13","2023-10-04 20:17:00",NULL,"106.17","Cardio",NULL,"24",1
"user_4265",54,"Non-binary","Student","2022-03-26","2023-10-02 12:24:00","2.14","76.00","Yoga","2.1428571428571429","31",1
"user_3331",25,"Male","Pro","2021-11-24","2023-10-15 16:32:00","0.64","86.29","Weightlifting","0.63636363636363636364","35",1
"user_39",24,"Female","Pro","2022-08-15","2023-09-21 15:36:00","3.50","86.57","Yoga","3.5000000000000000","26",1
"user_3915",38,"Female","Student","2021-08-14","2023-08-18 12:46:00","1.33","135.00","CrossFit","1.3333333333333333","39",1
"user_2932",45,"Female","Basic","2021-01-09","2023-09-23 14:25:00","1.00","117.00","Swimming","1.00000000000000000000","46",1
"user_3045",25,"Female","Pro","2023-07-08","2023-09-07 12:38:00","1.75","114.71","Yoga","1.7500000000000000","16",1
"user_3231",36,"Female","Pro","2021-06-28","2023-09-28 14:54:00","2.50","110.90","Weightlifting","2.5000000000000000","40",1
"user_1901",24,"Male","Basic","2022-05-18","2023-09-16 13:35:00","1.20","106.50","Yoga","1.2000000000000000","29",1
"user_933",51,"Female","Student","2022-11-04","2023-08-26 15:41:00",NULL,"109.67","Swimming",NULL,"24",1
"user_1811",32,"Non-binary","Basic","2021-04-27","2023-10-11 09:09:00","2.67","105.13","Yoga","2.6666666666666667","42",1
"user_2368",51,"Non-binary","Student","2021-03-03","2023-09-09 09:52:00","1.38","125.64","Yoga","1.3750000000000000","44",1
"user_4042",18,"Male","Basic","2023-07-26","2023-08-09 19:14:00","3.33","98.10","Cardio","3.3333333333333333","15",1
"user_3245",31,"Male","Pro","2023-09-06","2023-09-29 20:59:00","6.50","105.92","Pilates","6.5000000000000000","14",1
"user_2684",30,"Female","Student","2022-02-19","2023-10-07 20:55:00","0.88","110.43","Swimming","0.87500000000000000000","32",1
"user_2293",61,"Female","Pro","2023-01-09","2023-10-12 13:19:00","1.10","97.36","Swimming","1.1000000000000000","22",1
"user_806",46,"Male","Student","2022-01-18","2023-10-08 08:41:00","1.44","120.15","Cardio","1.4444444444444444","33",1
"user_3296",40,"Male","Student","2021-05-22","2023-10-03 09:43:00","2.40","119.00","Yoga","2.4000000000000000","41",1
"user_3064",53,"Male","Student","2023-09-26","2023-10-11 09:01:00","10.00","119.60","Yoga","10.0000000000000000","13",1
"user_1971",62,"Male","Basic","2021-01-16","2023-09-20 09:25:00","0.78","79.00","Weightlifting","0.77777777777777777778","45",1
"user_1684",56,"Female","Pro","2023-04-26","2023-10-06 14:15:00","1.50","112.78","CrossFit","1.5000000000000000","18",1
"user_721",50,"Male","Pro","2021-06-09","2023-10-11 10:43:00","1.60","125.00","Swimming","1.6000000000000000","41",1
"user_4468",19,"Female","Pro","2023-05-11","2023-10-08 10:29:00","1.67","110.90","Weightlifting","1.6666666666666667","18",1
"user_2905",43,"Male","Student","2023-06-03","2023-08-02 20:34:00","1.00","115.80","Cardio","1.00000000000000000000","17",1
"user_1511",61,"Male","Student","2022-08-04","2023-07-07 22:05:00","2.67","115.25","Weightlifting","2.6666666666666667","27",1
"user_634",44,"Male","Student","2022-08-02","2023-10-14 20:53:00","2.33","111.71","Pilates","2.3333333333333333","27",1
"user_2570",18,"Male","Pro","2021-11-23","2023-08-22 07:29:00","0.64","101.14","Weightlifting","0.63636363636363636364","35",1
"user_423",57,"Female","Basic","2021-08-12","2023-08-19 12:14:00","4.67","115.14","Yoga","4.6666666666666667","39",1
"user_3498",56,"Female","Pro","2023-08-22","2023-09-19 21:11:00","4.50","120.22","Cardio","4.5000000000000000","14",1
"user_1927",49,"Male","Student","2021-09-06","2023-08-02 10:29:00","2.00","109.75","Yoga","2.0000000000000000","38",1
"user_3748",43,"Female","Student","2022-08-17","2023-10-13 13:07:00","5.00","110.50","Weightlifting","5.0000000000000000","26",1
"user_439",18,"Female","Pro","2021-05-29","2023-08-17 17:05:00","1.60","126.75","Yoga","1.6000000000000000","41",1
"user_4349",34,"Female","Pro","2021-12-13","2023-09-03 10:20:00","0.55","112.67","Pilates","0.54545454545454545455","35",1
"user_1242",20,"Female","Pro","2023-01-24","2023-10-01 12:07:00","1.00","121.78","Cardio","1.00000000000000000000","21",1
"user_1740",32,"Female","Pro","2021-05-29","2023-10-08 13:38:00","1.20","100.00","Pilates","1.2000000000000000","41",1
"user_3076",23,"Female","Basic","2021-08-19","2023-09-28 08:19:00","5.50","116.91","CrossFit","5.5000000000000000","38",1
"user_4666",49,"Non-binary","Student","2023-06-20","2023-09-13 07:39:00","2.25","108.89","Pilates","2.2500000000000000","16",1
"user_1624",55,"Male","Student","2022-02-16","2023-09-28 17:29:00","1.25","96.30","Pilates","1.2500000000000000","32",1
"user_1799",25,"Male","Pro","2021-04-22","2023-09-20 19:19:00","1.33","132.88","CrossFit","1.3333333333333333","42",1
"user_2262",38,"Male","Student","2022-10-23","2023-07-13 19:17:00",NULL,"96.30","Cardio",NULL,"24",1
"user_2580",53,"Male","Pro","2023-10-05","2023-10-13 11:44:00","16.00","101.44","Cardio","16.0000000000000000","13",1
"user_4579",35,"Female","Student","2021-07-12","2023-10-14 22:05:00","2.75","105.64","CrossFit","2.7500000000000000","40",1
"user_4757",46,"Male","Pro","2023-01-19","2023-09-13 20:06:00","0.67","118.50","Pilates","0.66666666666666666667","21",1
"user_283",53,"Female","Pro","2023-09-17","2023-09-10 18:59:00","7.00","77.43","Swimming","7.0000000000000000","13",1
"user_2591",58,"Male","Basic","2023-02-13","2023-07-21 16:48:00","0.56","118.20","Weightlifting","0.55555555555555555556","21",1
"user_2206",60,"Male","Student","2022-01-06","2023-09-30 09:32:00","0.90","115.11","Yoga","0.90000000000000000000","34",1
"user_1651",33,"Male","Pro","2022-08-18","2023-10-15 14:02:00","9.50","90.95","Pilates","9.5000000000000000","26",1
"user_2448",52,"Female","Pro","2023-01-16","2023-09-04 08:48:00","0.33","75.33","Pilates","0.33333333333333333333","21",1
"user_3966",58,"Male","Basic","2023-07-20","2023-09-05 12:17:00","3.67","96.27","CrossFit","3.6666666666666667","15",1
"user_909",30,"Male","Basic","2022-01-11","2023-09-01 19:33:00","0.90","71.33","CrossFit","0.90000000000000000000","34",1
"user_4536",49,"Male","Basic","2023-05-21","2023-09-19 22:08:00","1.60","104.25","CrossFit","1.6000000000000000","17",1
"user_4439",46,"Male","Pro","2021-01-24","2023-10-13 08:06:00","1.33","106.25","Weightlifting","1.3333333333333333","45",1
"user_2174",31,"Female","Basic","2022-03-22","2023-09-25 20:54:00","1.00","82.00","CrossFit","1.00000000000000000000","31",1
"user_3944",34,"Female","Pro","2021-10-30","2023-08-22 15:39:00",NULL,"119.20","CrossFit",NULL,"36",1
"user_3073",35,"Female","Basic","2021-02-28","2023-08-14 16:45:00","0.75","93.33","Pilates","0.75000000000000000000","44",1
"user_2915",63,"Male","Basic","2023-02-25","2023-09-02 19:22:00","0.63","62.80","Weightlifting","0.62500000000000000000","20",1
"user_4949",63,"Female","Basic","2022-05-26","2023-08-05 11:04:00","2.00","107.70","Pilates","2.0000000000000000","29",1
"user_1439",36,"Female","Basic","2021-08-24","2023-10-10 17:32:00","4.00","109.63","Yoga","4.0000000000000000","38",1
"user_1754",56,"Non-binary","Pro","2021-09-20","2023-10-13 20:38:00","11.00","100.82","Weightlifting","11.0000000000000000","37",1
"user_1550",26,"Male","Basic","2022-08-02","2023-06-24 10:45:00","4.67","90.86","Yoga","4.6666666666666667","27",1
"user_2623",49,"Female","Pro","2021-12-02","2023-10-15 13:47:00","0.36","105.25","Cardio","0.36363636363636363636","35",1
"user_2595",59,"Male","Student","2023-02-19","2023-09-19 07:56:00","0.75","98.50","CrossFit","0.75000000000000000000","20",1
"user_2168",55,"Female","Basic","2022-06-06","2023-10-02 12:42:00","1.40","123.14","Pilates","1.4000000000000000","29",1
"user_1814",31,"Non-binary","Student","2021-03-11","2023-10-08 14:29:00","1.00","96.50","Yoga","1.00000000000000000000","44",1
"user_2880",33,"Female","Basic","2022-12-07","2023-09-21 17:33:00","0.91","75.80","Weightlifting","0.90909090909090909091","23",1
"user_2986",24,"Male","Pro","2022-07-07","2023-10-10 15:08:00","3.50","114.00","Swimming","3.5000000000000000","28",1
"user_1103",32,"Male","Student","2022-08-09","2023-09-14 13:00:00","2.33","99.00","Cardio","2.3333333333333333","27",1
"user_4579",35,"Female","Student","2021-07-12","2023-09-27 20:28:00","2.25","116.56","Swimming","2.2500000000000000","40",1
"user_4664",63,"Non-binary","Basic","2021-08-28","2023-10-08 10:42:00","3.50","101.00","Swimming","3.5000000000000000","38",1
"user_3400",22,"Male","Pro","2023-07-15","2023-09-14 20:30:00","3.33","118.70","Weightlifting","3.3333333333333333","15",1
"user_2959",28,"Male","Student","2021-09-06","2023-07-22 15:30:00","2.00","93.25","Weightlifting","2.0000000000000000","38",1
"user_1906",23,"Non-binary","Basic","2021-03-12","2023-09-29 11:54:00","1.38","108.73","Swimming","1.3750000000000000","44",1
"user_417",23,"Non-binary","Basic","2022-01-30","2023-10-13 14:11:00","1.11","125.50","CrossFit","1.1111111111111111","33",1
"user_2017",27,"Male","Basic","2023-05-28","2023-10-15 17:48:00","1.20","101.33","Pilates","1.2000000000000000","17",1
"user_275",33,"Non-binary","Student","2022-10-07","2023-09-29 07:59:00","8.00","95.75","CrossFit","8.0000000000000000","25",1
"user_4715",47,"Non-binary","Basic","2021-11-14","2023-08-22 13:29:00",NULL,"104.00","Pilates",NULL,"36",1
"user_278",41,"Male","Student","2023-09-28","2023-10-04 18:18:00","9.00","95.11","Cardio","9.0000000000000000","13",1
"user_2336",50,"Female","Pro","2021-01-09","2023-09-13 12:31:00","1.00","115.20","Cardio","1.00000000000000000000","46",1
"user_3049",52,"Female","Student","2022-12-24","2023-08-03 20:45:00","0.90","70.89","Cardio","0.90000000000000000000","22",1
"user_2062",31,"Female","Student","2021-05-12","2023-07-26 13:33:00","1.50","104.00","CrossFit","1.5000000000000000","42",1
"user_3936",53,"Male","Basic","2021-12-17","2023-09-24 19:34:00","1.00","128.90","Pilates","1.00000000000000000000","34",1
"user_3084",44,"Female","Basic","2023-01-27","2023-08-28 20:10:00","0.89","110.88","Yoga","0.88888888888888888889","21",1
"user_4861",26,"Non-binary","Student","2021-03-21","2023-04-27 14:52:00","0.71","95.00","CrossFit","0.71428571428571428571","43",1
"user_3208",23,"Female","Student","2021-07-08","2023-09-17 20:22:00","1.25","78.80","CrossFit","1.2500000000000000","40",1
"user_1557",60,"Female","Basic","2021-11-21","2023-10-09 13:53:00","0.82","116.67","Cardio","0.81818181818181818182","35",1
"user_1798",46,"Female","Pro","2021-10-30","2023-10-08 23:08:00",NULL,"79.60","Cardio",NULL,"36",1
"user_1171",32,"Male","Pro","2022-06-02","2023-08-30 16:43:00","1.20","87.67","Cardio","1.2000000000000000","29",1
"user_3328",44,"Female","Student","2021-04-26","2023-09-24 08:34:00","1.17","104.71","Cardio","1.1666666666666667","42",1
"user_213",18,"Female","Student","2022-02-02","2023-09-16 12:19:00","1.00","123.78","Weightlifting","1.00000000000000000000","33",1
"user_4924",32,"Female","Pro","2021-03-20","2023-07-31 13:04:00","1.14","109.25","Swimming","1.1428571428571429","43",1
"user_256",42,"Female","Student","2021-01-27","2023-10-14 13:13:00","0.78","127.00","Weightlifting","0.77777777777777777778","45",1
"user_3180",64,"Male","Basic","2022-05-26","2023-09-09 14:00:00","1.80","84.78","Cardio","1.8000000000000000","29",1
"user_3471",55,"Male","Pro","2023-08-27","2023-09-20 12:25:00","4.50","132.33","Swimming","4.5000000000000000","14",1
"user_716",19,"Female","Basic","2023-05-14","2023-09-09 19:37:00","0.83","107.60","Yoga","0.83333333333333333333","18",1
"user_954",41,"Female","Pro","2022-07-07","2023-09-19 13:35:00","1.50","105.33","Cardio","1.5000000000000000","28",1
"user_4356",21,"Female","Basic","2021-07-04","2023-09-09 21:04:00","1.50","108.83","CrossFit","1.5000000000000000","40",1
"user_993",50,"Female","Basic","2023-09-12","2023-07-19 16:06:00","4.00","108.75","Cardio","4.0000000000000000","14",1
"user_2053",37,"Male","Pro","2022-08-16","2023-09-18 12:10:00","4.50","106.22","Swimming","4.5000000000000000","26",1
"user_3808",49,"Female","Basic","2021-11-10","2023-10-01 17:15:00",NULL,"93.36","Pilates",NULL,"36",1
"user_2964",38,"Female","Pro","2021-04-18","2023-09-24 08:44:00","2.33","108.93","Cardio","2.3333333333333333","42",1
"user_333",34,"Female","Basic","2021-07-12","2023-10-04 15:00:00","3.00","113.08","Yoga","3.0000000000000000","40",1
"user_3827",51,"Male","Pro","2021-03-09","2023-09-01 17:49:00","1.00","113.75","Swimming","1.00000000000000000000","44",1
"user_1335",63,"Female","Basic","2022-03-28","2023-07-07 10:17:00","1.00","98.14","Weightlifting","1.00000000000000000000","31",1
"user_4389",48,"Non-binary","Basic","2021-04-11","2023-10-14 21:22:00","1.29","92.33","Pilates","1.2857142857142857","43",1
"user_1289",36,"Male","Basic","2022-03-08","2023-10-11 12:43:00","1.25","109.60","Weightlifting","1.2500000000000000","32",1
"user_2386",33,"Male","Basic","2021-06-12","2023-10-10 19:36:00","1.00","92.00","Pilates","1.00000000000000000000","41",1
"user_4722",64,"Female","Pro","2022-02-10","2023-07-24 19:27:00","0.67","107.00","Cardio","0.66666666666666666667","33",1
"user_4022",34,"Male","Student","2023-07-26","2023-10-11 18:47:00","2.67","98.50","Swimming","2.6666666666666667","15",1
"user_4895",34,"Male","Student","2022-06-15","2023-09-19 10:32:00","2.25","79.44","CrossFit","2.2500000000000000","28",1
"user_1467",39,"Male","Student","2021-04-03","2023-10-01 19:49:00","1.43","98.40","Yoga","1.4285714285714286","43",1
"user_2153",42,"Female","Basic","2023-08-21","2023-07-15 08:16:00","4.50","118.00","Pilates","4.5000000000000000","14",1
"user_214",36,"Female","Basic","2021-11-20","2023-06-30 14:47:00","1.00","105.82","Weightlifting","1.00000000000000000000","35",1
"user_3307",46,"Non-binary","Pro","2021-07-27","2023-10-08 22:31:00","3.00","121.89","Weightlifting","3.0000000000000000","39",1
"user_4205",58,"Female","Basic","2021-06-15","2023-09-09 17:52:00","2.00","76.63","Weightlifting","2.0000000000000000","40",1
"user_2901",27,"Male","Student","2022-08-15","2023-10-08 20:35:00","2.00","76.50","Yoga","2.0000000000000000","26",1
"user_3144",51,"Female","Student","2023-04-29","2023-10-05 19:36:00","2.00","113.92","Pilates","2.0000000000000000","18",1
"user_1332",26,"Non-binary","Student","2023-06-15","2023-10-03 17:45:00","2.25","120.11","Swimming","2.2500000000000000","16",1
"user_4779",33,"Male","Basic","2022-07-07","2023-08-26 20:15:00","2.25","90.33","Weightlifting","2.2500000000000000","28",1
"user_311",29,"Non-binary","Pro","2021-11-07","2023-08-17 18:25:00",NULL,"126.60","Weightlifting",NULL,"36",1
"user_3327",51,"Female","Basic","2022-12-23","2023-08-30 20:48:00","1.30","111.15","Swimming","1.3000000000000000","22",1
"user_3078",19,"Non-binary","Basic","2022-11-08","2023-08-24 10:47:00",NULL,"104.00","Pilates",NULL,"24",1
"user_1673",60,"Female","Pro","2021-11-16","2023-08-05 08:20:00","0.82","98.00","Weightlifting","0.81818181818181818182","35",1
"user_1584",26,"Female","Student","2023-07-21","2023-09-10 14:23:00","1.67","113.80","Swimming","1.6666666666666667","15",1
"user_209",40,"Male","Pro","2022-07-08","2023-10-09 20:51:00","3.75","102.40","Weightlifting","3.7500000000000000","28",1
"user_3771",39,"Male","Pro","2022-08-13","2023-10-15 20:14:00","2.33","113.71","Weightlifting","2.3333333333333333","27",1
"user_2101",34,"Female","Pro","2021-09-23","2023-09-05 19:38:00","2.00","126.00","Swimming","2.0000000000000000","37",1
"user_1216",30,"Female","Basic","2022-06-06","2023-10-04 20:47:00","2.20","120.36","Yoga","2.2000000000000000","29",1
"user_1026",18,"Male","Pro","2021-02-09","2023-09-30 15:31:00","0.89","92.25","Weightlifting","0.88888888888888888889","45",1
"user_1849",58,"Non-binary","Pro","2023-08-14","2023-08-22 08:55:00","2.67","122.00","Yoga","2.6666666666666667","15",1
"user_2204",38,"Male","Basic","2023-08-02","2023-10-03 15:17:00","2.33","98.14","Yoga","2.3333333333333333","15",1
"user_4367",41,"Non-binary","Student","2021-06-16","2023-10-01 21:30:00","2.50","119.20","Yoga","2.5000000000000000","40",1
"user_1326",26,"Female","Basic","2022-04-14","2023-09-25 15:55:00","1.29","83.89","Cardio","1.2857142857142857","31",1
"user_1570",46,"Female","Student","2021-10-18","2023-10-14 12:48:00",NULL,"91.78","Weightlifting",NULL,"36",1
"user_3560",34,"Male","Student","2023-03-17","2023-08-21 10:24:00","1.43","97.80","Yoga","1.4285714285714286","19",1
"user_1130",43,"Non-binary","Basic","2023-05-03","2023-10-02 20:25:00","0.67","117.50","Pilates","0.66666666666666666667","18",1
"user_3649",45,"Female","Pro","2022-06-09","2023-09-09 23:01:00","1.80","140.00","CrossFit","1.8000000000000000","29",1
"user_3223",42,"Male","Basic","2021-02-08","2023-08-12 10:08:00","0.89","129.25","Pilates","0.88888888888888888889","45",1
"user_3955",45,"Female","Pro","2023-01-10","2023-10-01 17:32:00","0.40","79.00","CrossFit","0.40000000000000000000","22",1
"user_2135",51,"Non-binary","Basic","2022-11-11","2023-08-23 18:32:00",NULL,"97.22","Pilates",NULL,"24",1
"user_1199",46,"Female","Student","2023-08-06","2023-09-28 07:17:00","5.00","105.80","Cardio","5.0000000000000000","15",1
"user_281",28,"Male","Pro","2022-07-07","2023-09-17 19:06:00","2.25","128.11","Yoga","2.2500000000000000","28",1
"user_4364",31,"Female","Pro","2022-02-23","2023-07-31 09:03:00","0.75","117.50","Cardio","0.75000000000000000000","32",1
"user_2310",42,"Female","Student","2023-10-11","2023-09-03 17:41:00","12.00","107.33","Cardio","12.0000000000000000","13",1
"user_1355",55,"Male","Student","2022-09-13","2023-08-11 13:24:00","2.50","135.20","CrossFit","2.5000000000000000","26",1
"user_1495",57,"Male","Pro","2023-08-02","2023-09-24 14:55:00","3.33","116.10","Cardio","3.3333333333333333","15",1
